-------------------------------------------------------
Greedy experiments over RegularLattice
-------------------------------------------------------

--- Parameters: [1.0, 0.0, 0.0] ------ 
--- Results found ---

Seeds, Benefit, Cost
2, 202.68876199028043, 2.24999999999997
3, 220.43652113429744, 3.374999999999993
4, 228.7892842434423, 4.49999999999994
5, 228.48511656084975, 5.624999999999949
6, 236.68428696244013, 6.749999999999986
7, 239.58332956118912, 7.874999999999969
8, 237.07231914444378, 8.99999999999988
9, 249.41690002307286, 10.124999999999904
10, 246.48124683912388, 11.249999999999899
11, 256.0514784758143, 12.374999999999947
12, 263.2415597192129, 13.499999999999972
13, 263.82506797421627, 14.624999999999904
14, 266.22399309666605, 15.749999999999938
15, 262.445371660113, 16.87500000000004
16, 270.3639016456603, 17.99999999999976
17, 289.32283053113827, 19.124999999999766
18, 285.6378579471085, 20.249999999999808
19, 282.3587769548607, 21.374999999999787
20, 298.53881474076906, 22.499999999999797
21, 298.8597006484376, 23.624999999999897
22, 295.8571684271954, 24.749999999999893
23, 304.8780363274896, 25.87499999999987
24, 307.32732507525054, 26.999999999999943
25, 303.40490919575825, 28.125000000000064
26, 310.52457132273844, 29.249999999999808
27, 307.4029880480497, 30.375000000000057
28, 324.21201760971815, 31.499999999999876
29, 318.87164827798176, 32.62499999999967
30, 318.1044416378699, 33.75000000000008
31, 323.96834532678287, 34.874999999999766
32, 325.6698667925049, 35.99999999999952
33, 332.7004109153685, 37.12499999999987
34, 334.64330565120224, 38.24999999999953
35, 328.20635264382963, 39.37500000000017
36, 333.64765106147314, 40.499999999999616
37, 334.45778424500725, 41.62499999999991
38, 331.4098690264867, 42.749999999999574
39, 337.5661769970735, 43.87499999999931
40, 346.160234878871, 44.999999999999595
41, 343.7261531976095, 46.124999999999936
42, 346.92091228835193, 47.249999999999794
43, 364.09953694763607, 48.37499999999961
44, 356.01869665976113, 49.49999999999979
45, 348.2702580831757, 50.62500000000017
46, 359.31807270932643, 51.74999999999974
47, 355.17889813378395, 52.87499999999981
48, 359.2056450191485, 53.999999999999886
49, 366.4740310940129, 55.12499999999951
50, 366.66589558900785, 56.25000000000013
51, 376.356341118477, 57.374999999999986
52, 368.1713977035694, 58.499999999999616
53, 379.64423677080197, 59.624999999999396
54, 375.0934397548717, 60.750000000000114
55, 383.1798435850857, 61.874999999999865
56, 383.0338939032888, 62.99999999999975
57, 381.51013071381556, 64.1249999999995
58, 395.1776056481791, 65.24999999999935
59, 386.67666532479006, 66.37500000000018
60, 387.14396173280096, 67.50000000000016
61, 381.2917426070358, 68.62499999999916
62, 393.0119561840999, 69.74999999999953
63, 399.1665737263314, 70.87500000000026
64, 399.2792524949254, 71.99999999999903
65, 395.6434991808314, 73.12499999999986
66, 399.50257811810354, 74.24999999999974
67, 404.66784767910025, 75.37499999999893
68, 401.0331958946837, 76.49999999999906
69, 408.1979875785301, 77.62499999999936
70, 399.5913841250686, 78.75000000000034
71, 396.06180167170385, 79.87499999999946
72, 403.9327860073308, 80.99999999999923
73, 410.50329456602924, 82.12499999999908
74, 400.1831881632682, 83.24999999999982
75, 419.0490320863598, 84.3749999999995
76, 423.8093631889234, 85.49999999999915
77, 419.13508842500016, 86.6250000000002
78, 426.62575690398063, 87.74999999999862
79, 426.06886647930617, 88.87499999999935
80, 421.33276445462116, 89.99999999999919
81, 429.1112011900958, 91.1250000000003
82, 427.89868351087614, 92.24999999999987
83, 427.1755171172895, 93.3749999999989
84, 427.2528221064749, 94.49999999999959
85, 421.95335012055796, 95.62499999999986
86, 428.79680733908634, 96.74999999999922
87, 428.40965109428527, 97.87499999999905
88, 431.12633211535103, 98.99999999999957
89, 426.0828758413839, 100.12499999999974
90, 440.5634479341796, 101.25000000000034
91, 442.1451737829783, 102.37499999999868
92, 431.21531492612013, 103.49999999999947
93, 436.73805850697715, 104.62499999999989
94, 439.23901720588736, 105.74999999999962
95, 439.88568536912055, 106.87499999999991
96, 446.9877850226041, 107.99999999999977
97, 443.5769773915692, 109.12499999999957
98, 440.6717886835595, 110.24999999999902
99, 446.2163399477382, 111.375
100, 447.1986355110859, 112.50000000000026
101, 446.71751043329084, 113.62499999999962
--- Parameters: [0.33, 0.33, 0.33] ------ 
--- Results found ---

Seeds, Benefit, Cost
1, 168.3269556758407, 1.124999999999985
2, 202.70490492268786, 2.24999999999997
3, 207.72309628696672, 3.374999999999993
4, 221.88044934356486, 4.49999999999994
5, 229.87779657029395, 5.624999999999949
6, 241.32020360684942, 6.749999999999986
7, 234.26514611769386, 7.874999999999969
8, 246.3382223062998, 8.99999999999988
9, 257.71406271857205, 10.124999999999904
10, 249.48514170097232, 11.249999999999899
11, 251.24771096010636, 12.374999999999947
12, 260.08511352303987, 13.499999999999972
13, 259.6531827775835, 14.624999999999904
14, 261.77763926673504, 15.749999999999938
15, 281.4793438534497, 16.87500000000004
16, 280.32846810875424, 17.99999999999976
17, 279.71304885765016, 19.124999999999766
18, 286.0677007820971, 20.249999999999808
19, 286.19176382423404, 21.374999999999787
20, 288.78248185826226, 22.499999999999797
21, 295.6664765261877, 23.624999999999897
22, 299.9189603679572, 24.749999999999893
23, 296.85867211996083, 25.87499999999987
24, 307.87431213797447, 26.999999999999943
25, 307.618853209304, 28.125000000000064
26, 301.6859136150425, 29.249999999999808
27, 316.5148114010942, 30.375000000000057
28, 311.7937115800984, 31.499999999999876
29, 325.83762431737637, 32.62499999999967
30, 325.11653467200324, 33.75000000000008
31, 325.1176492242572, 34.874999999999766
32, 321.0208546345011, 35.99999999999952
33, 330.5339248934652, 37.12499999999987
34, 327.9212606352827, 38.24999999999953
35, 334.94890667724394, 39.37500000000017
36, 335.24642726316466, 40.499999999999616
37, 341.36245752238915, 41.62499999999991
38, 344.87631459556127, 42.749999999999574
39, 345.7219074097288, 43.87499999999931
40, 334.96599697249087, 44.999999999999595
41, 351.94427872008737, 46.124999999999936
42, 355.2865159118105, 47.249999999999794
43, 347.7154271556045, 48.37499999999961
44, 355.1882761409836, 49.49999999999979
45, 354.1431358419265, 50.62500000000017
46, 354.0037275841395, 51.74999999999974
47, 351.16771496710766, 52.87499999999981
48, 351.90269351071674, 53.999999999999886
49, 361.7102263827463, 55.12499999999951
50, 383.2448381423052, 56.25000000000013
51, 364.4878397739611, 57.374999999999986
52, 371.13625860156134, 58.499999999999616
53, 363.6032512744728, 59.624999999999396
54, 379.5110546599317, 60.750000000000114
55, 373.1324024838093, 61.874999999999865
56, 380.9793348483054, 62.99999999999975
57, 385.378057585415, 64.1249999999995
58, 380.430161598635, 65.24999999999935
59, 384.4746071372498, 66.37500000000018
60, 391.31104902261626, 67.50000000000016
61, 398.1184362977564, 68.62499999999916
62, 395.51599533227954, 69.74999999999953
63, 392.6843367529103, 70.87500000000026
64, 402.1329750137871, 71.99999999999903
65, 392.12339233074624, 73.12499999999986
66, 399.96950011273594, 74.24999999999974
67, 399.3432457280602, 75.37499999999893
68, 410.0925600668902, 76.49999999999906
69, 410.4568538691925, 77.62499999999936
70, 410.02763382032316, 78.75000000000034
71, 404.55090679635265, 79.87499999999946
72, 405.46810766355196, 80.99999999999923
73, 403.43053507799596, 82.12499999999908
74, 407.72789285470964, 83.24999999999982
75, 416.3894436033221, 84.3749999999995
76, 407.1099312587979, 85.49999999999915
77, 412.0666525698839, 86.6250000000002
78, 414.650546322199, 87.74999999999862
79, 418.156934789093, 88.87499999999935
80, 421.04488663433483, 89.99999999999919
81, 417.45249416179485, 91.1250000000003
82, 434.42193909270264, 92.24999999999987
83, 423.02742248943093, 93.3749999999989
84, 432.70703701211613, 94.49999999999959
85, 422.0337578767253, 95.62499999999986
86, 426.3538904292742, 96.74999999999922
87, 436.8367251965741, 97.87499999999905
88, 431.9994557746216, 98.99999999999957
89, 435.37284381715426, 100.12499999999974
90, 425.99896094042424, 101.25000000000034
91, 434.49690508685205, 102.37499999999868
92, 446.3722874008904, 103.49999999999947
93, 435.90406642195364, 104.62499999999989
94, 441.658471343528, 105.74999999999962
95, 440.5904020333957, 106.87499999999991
96, 437.1288600302152, 107.99999999999977
97, 436.84381263814277, 109.12499999999957
98, 440.3707159523643, 110.24999999999902
99, 444.8315579409529, 111.375
100, 444.59500799839316, 112.50000000000026
101, 447.2506483963396, 113.62499999999962

